date,covid_gm_retail_TX,covid_gm_grocery_TX,covid_gm_parks_TX,covid_gm_transit_TX,covid_gm_work_TX,covid_gm_resid_TX,covid_gm_retail_DC,covid_gm_grocery_DC,covid_gm_parks_DC,covid_gm_transit_DC,covid_gm_work_DC,covid_gm_resid_DC,covid_gm_retail_SF,covid_gm_grocery_SF,covid_gm_parks_SF,covid_gm_transit_SF,covid_gm_work_SF,covid_gm_resid_SF,covid_gm_retail_CA,covid_gm_grocery_CA,covid_gm_parks_CA,covid_gm_transit_CA,covid_gm_work_CA,covid_gm_resid_CA,covid_gm_retail_LA,covid_gm_grocery_LA,covid_gm_parks_LA,covid_gm_transit_LA,covid_gm_work_LA,covid_gm_resid_LA,covid_gm_retail_CH,covid_gm_grocery_CH,covid_gm_parks_CH,covid_gm_transit_CH,covid_gm_work_CH,covid_gm_resid_CH,covid_gm_retail_IL,covid_gm_grocery_IL,covid_gm_parks_IL,covid_gm_transit_IL,covid_gm_work_IL,covid_gm_resid_IL,covid_gm_retail_DV,covid_gm_grocery_DV,covid_gm_parks_DV,covid_gm_transit_DV,covid_gm_work_DV,covid_gm_resid_DV,covid_gm_retail_CO,covid_gm_grocery_CO,covid_gm_parks_CO,covid_gm_transit_CO,covid_gm_work_CO,covid_gm_resid_CO,covid_gm_retail_AA,covid_gm_grocery_AA,covid_gm_parks_AA,covid_gm_transit_AA,covid_gm_work_AA,covid_gm_resid_AA,covid_gm_retail_GA,covid_gm_grocery_GA,covid_gm_parks_GA,covid_gm_transit_GA,covid_gm_work_GA,covid_gm_resid_GA,covid_gm_retail_NY,covid_gm_grocery_NY,covid_gm_parks_NY,covid_gm_transit_NY,covid_gm_work_NY,covid_gm_resid_NY,covid_gm_retail_NYC,covid_gm_grocery_NYC,covid_gm_parks_NYC,covid_gm_transit_NYC,covid_gm_work_NYC,covid_gm_resid_NYC
19/12/2021,-5.730769231,9.308189655,-8.108527132,5.016509434,-38.19365798,8.111111111,-42.85714286,-23.71428571,-24.28571429,-65.28571429,-53.28571429,13.28571429,-42.42857143,-26.85714286,-32.28571429,-61.28571429,-55.71428571,15.57142857,-10.8972973,2.24057971,-24.081571,-32.02,-40.13383838,8.84660767,-20.28571429,-6.714285714,-38.28571429,-39.28571429,-44.85714286,10,-12.5,1.857142857,-10,-29.125,-37.47368421,10.28571429,0.240223464,18.378125,-1.546218487,-11.07727273,-35.80982567,7.857938719,-26.57142857,-6.142857143,21.85714286,-25.42857143,-46.85714286,9.285714286,0,0,0,0,0,0,-4.466666667,8.125,-34.57142857,-21.29411765,-34.2244898,7.827586207,0,0,0,0,0,0,-8.658536585,10.59487179,-3.064516129,-26.73873874,-34.88940092,7.810945274,-18.87619048,-1.723809524,-22.64285714,-36.07142857,-40.51547619,9.521804511
26/12/2021,-17.7921757,-6.02184466,-8.854950495,-6.404402633,-39.9799105,11.20462226,-48.33333333,-33.25,-25.08333333,-67.75,-50.41666667,14.58333333,-47.08333333,-35.41666667,-16.41666667,-61.5,-48.16666667,14.41666667,-21.84556692,-15.26206564,-15.46854126,-37.21535112,-41.98903743,10.73617747,-34.66666667,-24.75,-37.5,-48.08333333,-51.83333333,14,-26.89285714,-22.91666667,-30.41666667,-43.42857143,-44.05882353,15.08333333,-22.78315946,-14.66185884,-33.59761905,-26.30952381,-43.0624247,12.83579466,-47.66666667,-28.25,-21.75,-31,-50.66666667,15.08333333,-25.61764706,-20.3,-27.92307692,-19.7826087,-20.25,6.894736842,-21.9,-12.975,-9.666666667,-12.86666667,-43.44444444,11.70833333,-17.30681818,-11.05714286,-1.385714286,-7.013888889,-20.54347826,5.822916667,-46.58135593,-30.51488095,2.126535088,-56.50101334,-64.25134409,16.27283019,-36.27777778,-22.36111111,-29.50833333,-46.10833333,-46.77874396,12.98039216
02/01/2022,-11.06947891,-0.746099291,-27.20215633,2.82464455,-20.46394984,9.086713287,-53.14285714,-27.28571429,-46.28571429,-68.28571429,-52.42857143,20.28571429,-47,-24.42857143,-34.28571429,-59.14285714,-45.85714286,18.42857143,-15.09090909,-4.680115274,-18.72171254,-33.87043189,-25.47594937,9.307692308,-25.14285714,-12.28571429,-29.28571429,-39.71428571,-36,11.57142857,-24.33333333,-13.28571429,-37.71428571,-17.81818182,-24.33333333,13.28571429,-13.71584699,-2.97005988,-33.57575758,-16.01363636,-20.65876777,9.952513966,-33.71428571,-11.85714286,-18.14285714,-35,-36.42857143,13.28571429,-13.87892377,-4.182481752,-31.78472222,-21.5,-23.37820513,9.316091954,-11.4,-3.12,-40.71428571,-28.35294118,-21.53061224,9.068965517,-7.213768116,3.955637708,-19.71615721,1.376923077,-18.24058577,8.86407767,-20.243309,-2.015306122,-13.65240642,-32.56053812,-24.33870968,9.762376238,-29.21904762,-10.55238095,-28.14285714,-38.91428571,-33.08751249,12.05513784
09/01/2022,-11.7997543,-1.745042493,-20.69529086,0.755102041,-18.51058824,7.819832402,-46,-22.14285714,-43.28571429,-63.28571429,-41.42857143,15,-46.14285714,-24.57142857,-28.85714286,-58.42857143,-45,18,-18.14933333,-6.53008596,-12.1125,-35.53488372,-24.56202532,8.926035503,-27.14285714,-14.28571429,-28.71428571,-41.42857143,-32.57142857,11,-22,-13,-35.14285714,-16.16666667,-20.16666667,10.71428571,-11.75,-1.798192771,-24.31007752,-13.64678899,-17.49367089,7.980501393,-29.14285714,-12.57142857,-5.285714286,-37,-31.28571429,10.42857143,-13.26008969,-5.888059701,-22.57931034,-23.70833333,-19.66233766,7.194285714,-11.03333333,-3.28,-29.28571429,-28.58823529,-17.5,7.266666667,-7.889492754,6.859813084,-15.73127753,-1.269961977,-14.30252101,6.83172147,-22.4,-5.487244898,-19.48148148,-33.51339286,-23.51382488,9.047263682,-29.22857143,-11.14285714,-30.91428571,-39.54285714,-28.66393606,10.46115288
16/01/2022,-12.56826568,-3.947960619,-18.91803279,1.001569859,-21.43956044,8.722067039,-48.85714286,-29.57142857,-41.57142857,-64.42857143,-44.42857143,16.14285714,-42.85714286,-26,-23,-57.14285714,-46.14285714,17.14285714,-17.06149733,-7.171428571,-3.23659306,-34.25165563,-27.22025316,8.837278107,-26.14285714,-15.28571429,-25.71428571,-41.71428571,-32.57142857,10.42857143,-21.44444444,-13.71428571,-30.57142857,-20.58333333,-21.94736842,9.714285714,-10.61263736,-4.033033033,-20.6875,-12.58715596,-19.08253968,7.773109244,-28.28571429,-15,-5.428571429,-38.28571429,-32.42857143,10.42857143,-13.62162162,-8.620437956,-23.4965035,-22.72108844,-21.32038835,7.362068966,-12.36666667,-8.5,-42.28571429,-31.23529412,-21.89795918,7.933333333,-16.42728905,-4.223048327,-26.67811159,-9.507575758,-21.43496358,9.438113949,-22.07579462,-8.690537084,-13.44086022,-34.16894977,-25.31797235,9.55721393,-30.42857143,-15.32857143,-30.95714286,-41.18571429,-31.38311688,10.83709273
23/01/2022,-9.759213759,-4.035360679,-15.87252125,3.023510972,-14.88239937,6.34257975,-45.85714286,-26.85714286,-39.71428571,-61,-38.85714286,14,-41.71428571,-25.71428571,-24.28571429,-55.28571429,-42.14285714,16,-16.09358289,-7.728571429,-2.015822785,-32.01333333,-22.10126582,7.307692308,-25,-15,-22.14285714,-40.42857143,-28.14285714,8.428571429,-24,-17,-32.57142857,-17.5,-19.94444444,9.571428571,-10.26098901,-4.634441088,-20.078125,-10.68493151,-14.25641026,6.479224377,-32.42857143,-14.14285714,-9.285714286,-38.28571429,-29.85714286,10,-13.59641256,-8.355072464,-23.64788732,-22.57534247,-17.58576052,6.388571429,-10.06666667,-5.25,-31.71428571,-31.76470588,-15.95833333,6.413793103,-8.30198915,0.651205937,-11.39090909,-3.859848485,-12.41281513,5.884836852,-20.24154589,-7.68877551,-13.22043011,-33.15,-19.50460829,7.705445545,-30.47619048,-14.76666667,-27.15714286,-40.6,-28.25091575,9.871177945
30/01/2022,-16.11386139,-5.535410765,-27.91733333,-5.573872473,-23.38346457,10.82112676,-43.14285714,-25.14285714,-39.85714286,-60.14285714,-37.57142857,12.28571429,-41.42857143,-25.71428571,-25.57142857,-53.71428571,-42.57142857,15.28571429,-13.232,-5.251428571,-3.018691589,-29.62790698,-20.42025316,6.301775148,-22.85714286,-13.28571429,-19.71428571,-38.14285714,-26.85714286,7.285714286,-23.44444444,-15,-34,-20,-17.61111111,10,-17.18356164,-4.380503145,-22.2734375,-17.239819,-25.97603834,10.26571429,-33.14285714,-13.42857143,-14.71428571,-36.85714286,-31.71428571,10.71428571,-13.79638009,-7.191176471,-26.76388889,-24.82432432,-18.48867314,7.051428571,-12.9,-6.304347826,-32.28571429,-37.21052632,-26.53061224,9.444444444,-4.653357532,2.680890538,-9.581395349,-2.435114504,-10.69957983,4.914285714,-19.28780488,-5.901015228,-13.79781421,-31.43693694,-21.70276498,8.388059701,-26.25714286,-12.78095238,-27.15714286,-34.87142857,-25.65641026,8.322305764
06/02/2022,-3.261462206,1.340974212,-5.279661017,6.452681388,-11.79477021,3.767123288,-39.14285714,-20.14285714,-25,-56.85714286,-36,10.28571429,-39.42857143,-24.42857143,-15.71428571,-51.28571429,-40.42857143,14,-11.27005348,-2.76,6.834394904,-28.57284768,-19.57468354,5.241887906,-21.28571429,-10.71428571,-14.28571429,-36,-26,6.142857143,-17,-10,-25.85714286,-13.53846154,-16.47368421,6.714285714,-2.939393939,2.376506024,-11.00787402,-5.69266055,-11.47833066,4.202739726,-26,-9.142857143,1.857142857,-30,-27.14285714,7.428571429,-6.716216216,-2.759398496,-17.76978417,-18.53793103,-14.47712418,4.090909091,-1.9,-1.208333333,-12,-22.64705882,-13.19148936,3.866666667,-2.053113553,3.715613383,10.25,-0.117870722,-10.19746568,3.746716698,-10.5531401,0.568877551,5.706214689,-25.83105023,-15.92396313,4.960591133,-20.63809524,-7.176190476,-8.742857143,-31.01428571,-22.92161172,6.127318296
13/02/2022,-2.590852905,2.378962536,-0.852601156,8.557324841,-12.52418715,3.716438356,-41,-24.28571429,-31.28571429,-57.85714286,-36.57142857,10.85714286,-37.85714286,-25.28571429,-18.28571429,-49.57142857,-40.42857143,13.14285714,-11.05882353,-3.246418338,6.751592357,-27.08637874,-20.60759494,5.002949853,-21.85714286,-12.42857143,-19.42857143,-35.28571429,-26.85714286,5.857142857,-17.22222222,-11.71428571,-28.57142857,-13.09090909,-18.33333333,7.428571429,-8.082644628,-1.808510638,-15.86614173,-6.256880734,-15.18370607,5.916897507,-24.57142857,-7.714285714,9.428571429,-25.14285714,-28,7.428571429,-7.163636364,-1.553030303,-14.58571429,-17.92,-14.99022801,4.045454545,-6.766666667,-4.52173913,-18,-21.88235294,-14.89361702,5.620689655,-0.325367647,5.042750929,10.80193237,1.743295019,-11.42781876,3.828947368,-14.3373494,-3.038167939,-8.415300546,-25.88940092,-17.07834101,5.565432099,-22.59047619,-10.24285714,-18.07142857,-31.22857143,-23.1996337,6.368421053
20/02/2022,-6.656790123,-4.133903134,-17.6284153,4.642969984,-17.56861199,6.612724758,-38.14285714,-27.42857143,-21,-59.28571429,-41.28571429,11.42857143,-37.85714286,-29.28571429,-19.85714286,-54.28571429,-43.42857143,13.71428571,-9.465240642,-7.385714286,5.846153846,-28.14900662,-24.18227848,5.797058824,-21.85714286,-16.14285714,-21.71428571,-37.57142857,-28.57142857,6.571428571,-12.33333333,-13.85714286,-22.14285714,-15.3,-20.05555556,6.857142857,-3.711538462,-4.102719033,-7.642276423,-5.465437788,-15.8464,5.347107438,-28.42857143,-15.28571429,-6.142857143,-26.14285714,-31,9.142857143,-9.389140271,-8.192592593,-22.64084507,-19.22297297,-17.91935484,5.738636364,-2.033333333,-6.541666667,-9.285714286,-17.8125,-19.79166667,4.966666667,1.961254613,2.49070632,21.01036269,5.420849421,-12.65221987,3.762264151,-10.67961165,-5.96437659,2.429378531,-27.04587156,-27.20737327,7.303703704,-22.16190476,-13.98571429,-15.07142857,-34.94285714,-30.0043956,7.758897243
27/02/2022,2.548185232,1.654676259,9.410557185,10.46964856,-11.05859066,2.267029973,-35.28571429,-22.28571429,-20.71428571,-55,-34.28571429,9,-40,-27.71428571,-26,-53.71428571,-39.85714286,12.71428571,-10.10160428,-4.742120344,-1.476190476,-28.79069767,-17.64556962,4.397058824,-21.57142857,-14,-22.42857143,-37.71428571,-25.42857143,5.285714286,-10.55555556,-10.85714286,-3,-8.363636364,-14.52631579,4.571428571,3.48189415,1.157575758,21.13913043,-1.101382488,-10.18971061,2.320754717,-22.71428571,-8.714285714,16.28571429,-25.28571429,-26.42857143,5.428571429,-4.027149321,-3.437037037,-7.690647482,-19.4084507,-12.9379085,2.700564972,3.466666667,-3.541666667,-7.285714286,-19.5625,-11.93617021,2.933333333,4.064814815,4.957407407,24.07407407,4.575875486,-9.027455121,2.325884544,-9.946731235,-3.62755102,-1.201117318,-24.40552995,-15.09907834,4.167076167,-20.52380952,-10.48571429,-15.44285714,-31.01428571,-21.44322344,5.160902256
06/03/2022,-3.417079208,-1.414634146,-6.064788732,11.19093851,-12.2954726,4.429752066,-39.71428571,-25.85714286,-27.85714286,-58.14285714,-36.28571429,10.14285714,-39.14285714,-29,-24.57142857,-53.42857143,-39.42857143,12.14285714,-11.73796791,-6.402298851,5.022508039,-30.80066445,-16.95949367,4.226470588,-22.71428571,-15.71428571,-21.57142857,-38.57142857,-24.85714286,5.142857143,-13.55555556,-13.71428571,-25,-14,-13.94736842,5.714285714,-3.211538462,-3.319277108,-12.256,-4.314814815,-11.48303716,3.994475138,-30,-14.85714286,-14.14285714,-28.14285714,-27.85714286,7.857142857,-12.05429864,-8.643939394,-29.70212766,-21.24137931,-14.19672131,4.771428571,-3.566666667,-7.708333333,-27.57142857,-24.52941176,-12.72340426,4.3,-1.303308824,2.26728972,7.752475248,1.256704981,-9.347780127,4.245283019,-16.41404358,-7.542199488,-1.642857143,-28.75233645,-16.63824885,5.492574257,-24.38095238,-15.02857143,-18.77142857,-34.34285714,-21.66556777,5.89273183
13/03/2022,0.956629492,0.481857765,25.3968254,18.02152318,-22.00626468,4.548830812,-33.57142857,-23.71428571,-8.428571429,-54.28571429,-33.85714286,8.428571429,-38.57142857,-30,-26.71428571,-54,-39.42857143,12.14285714,-12.45576408,-7.232091691,4.573717949,-31.45182724,-17.97468354,4.426470588,-22.57142857,-16.28571429,-19,-38.57142857,-25.28571429,5.142857143,-12.11111111,-12.28571429,2.428571429,-8.545454545,-16,4.714285714,1.267955801,1.325227964,28.88695652,-0.680555556,-11.31350482,2.883468835,-23.57142857,-11.85714286,15.14285714,-26.28571429,-27.42857143,6.142857143,-4.05,-4.96969697,-5.5,-17.38028169,-16.70684039,3.727272727,0.266666667,-5.208333333,-11.71428571,-17.05882353,-13.58333333,3.4,-0.256457565,2.220973783,22.7,4.602272727,-9.154661017,4.1121673,-9.334140436,-3.461734694,25.58083832,-25.09633028,-16.14976959,4.179802956,-21.59047619,-13.39047619,-3.385714286,-32,-22.39120879,5.092230576
20/03/2022,-1.361042184,-0.912230216,14.33742331,13.55016181,-10.65372425,3.366984993,-30.71428571,-23.71428571,4.285714286,-49.71428571,-32.71428571,8.285714286,-34,-28.14285714,-16.85714286,-51.57142857,-38.57142857,11,-10.34501348,-6.654178674,16.99346405,-29.02970297,-17.64810127,3.793510324,-22,-16.28571429,-17.42857143,-38.14285714,-26,4.857142857,-11.22222222,-13.28571429,-4.428571429,-15.1,-15.36842105,5.142857143,0.066666667,0.118181818,17.80833333,-0.368663594,-11.60386473,3.456521739,-23.71428571,-12,19.14285714,-24.14285714,-27.42857143,5.714285714,-6.454954955,-7.244274809,-4.090909091,-17.52777778,-18.57142857,3.588571429,0.933333333,-5.375,-1.285714286,-16.9375,-14.87234043,3.7,1.645101664,3.802631579,39.29411765,7.770992366,-8.116402116,3.116541353,-10.27360775,-4.749360614,16.15606936,-25.69626168,-14.93087558,4.226044226,-21.39047619,-13.97619048,-7.4,-31.5,-20.20915751,5.024561404
27/03/2022,2.971698113,1.815217391,25.52,15.32098765,-11.05633803,1.350649351,-23,-26,6,-43,-15,3,-38,-35,-25,-48,-11,4,-8.846153846,-8.326086957,11.32608696,-22.29268293,-10.83636364,1.533333333,-20,-16,-13,-34,-16,2,-16,-12,-1,-31,-10,2,3.725490196,4,16.05555556,0.678571429,-10.47058824,0.911764706,-25,-14,46,-20,-9,1,-6.275862069,-7.333333333,2.947368421,-16.25,-9.194444444,-0.105263158,2.25,-10,2,-6,-16.2,2,1.513888889,3.2,41.79310345,7.828571429,-13.52380952,1.2,-14.24561404,-11,-2.689655172,-26.92857143,-13.61290323,2.893617021,-20.66666667,-16.9,-9.7,-30.9,-13.93333333,2.733333333
