fy_20,2020-02-16,3871413.31725241,798.083853902794,24830.4155526579,14447.0403049596,0,128151.384868978,384090.104250745,599398.434298509,45309.3095221191,0,17848.2340565362,28117.3727994669,5525.51286829355,258.173889671026,0,6945.41264049141,19583.4840701146,0,0,27864.8432618999,97604.4061652168,159677.028724759,0,381373.521930243,65.7959575725778,149090.183729947,0,112403.120136194,0,0,0,0,0,0,387975.689863052,12871.7473608898,25692.0304129488,0,0,0,0,0,0,0,0,55167.1268726601,454339.298479863,509117.683525806,0,0,877146.479175171,0,238083.457520655,0,0,46036.0309825636,0,1992.4661310989,6935.49401697546,,2020-02-16,8690152.68447637,8155084.65,,2020-02-16,fy_20,518045.64367388,387975.689863052,3871413.31725241,38563.7777738387,0,454339.298479863,2169738.97721452,877146.479175171,33642.8856677604,46036.0309825636,55167.1268726601,238083.457520655
fy_20,2020-02-23,3734944.81596842,744.281518975343,8653.99395840744,-3034.84586307746,0,0,278952.742654647,437811.506809789,54040.1231489408,0,-3789.56472337657,19068.2275115189,4979.07792775322,5717.40688243546,0,6620.10303727263,40250.8959814529,0,0,24399.6529490187,92517.2167045669,150154.625436676,0,37072.7675099487,23804.1034647975,102287.389921106,0,77141.1737956398,0,0,0,0,0,0,384476.262157514,9979.27151619572,21437.1284950163,0,0,0,0,0,0,0,0,52452.1739288481,431979.790457183,509117.683525803,0,0,828725.925625738,0,185275.566342555,0,0,0,0,1215.78595849781,4268.66221072407,,2020-02-23,7521263.94481299,8226302.02,,2020-02-23,fy_20,514602.131695025,384476.262157514,3734944.81596842,31416.400011212,0,431979.790457183,1333343.57318722,828725.925625738,24047.3054392721,0,52452.1739288481,185275.566342555
fy_20,2020-03-01,3717717.05262799,710.36682512221,21683.5355894469,312637.393357219,0,0,314671.718134284,488483.747321568,37615.615951835,0,199655.68030229,27164.5564292166,2942.11508375289,30096.7623196207,0,5740.92046460421,38624.0064988931,3131.31780575247,0,24679.3813996532,96654.9104924175,150436.8514894,0,264460.251992301,48770.7606770401,61890.3709055859,0,94145.3693825264,0,0,0,0,0,0,400700.979288851,12970.8148940313,21918.2997007817,0,0,0,0,0,0,0,52392.182657126,52515.0058392834,404928.610067092,509117.683525805,0,0,829560.896430672,0,178291.563801435,0,0,0,0,1810.53081574879,5744.79647480159,,2020-03-01,8411864.04854615,8134081.12,,2020-03-01,fy_20,569065.193473481,400700.979288851,3717717.05262799,34889.114594813,0,404928.610067092,2194088.96090956,829560.896430672,30106.6715129695,0,52515.0058392834,178291.563801435
fy_20,2020-03-08,3738528.98489396,748.187617233707,25682.7435538024,140552.615284764,0,117477.568305584,346937.972270499,534704.343448536,31374.057467885,0,195445.540679318,24325.3826108794,2931.83857467654,764.507972909342,0,6517.60157375066,42273.064625415,3298.0329669577,0,25329.8406964941,103252.903998353,152335.542416496,0,708360.427938446,47612.9130598208,107122.957423332,0,94689.2437087565,0,0,0,0,0,0,419721.495486909,16399.7374629912,28191.5746673063,0,0,0,0,0,0,0,54879.1402898478,55007.7936557242,360903.251166955,509117.683525802,0,0,862358.80229118,0,197645.889879398,0,0,34277.540797151,104669.36582551,3647.77551331834,6723.5889466271,,2020-03-08,9103809.91059659,8368335.75,,2020-03-08,fy_20,679037.554101106,419721.495486909,3738528.98489396,44591.3121302975,0,360903.251166955,2684480.06500835,862358.80229118,27257.2211855559,34277.540797151,55007.7936557242,197645.889879398
fy_20,2020-05-31,3918235.6321688,0,27574.2624836264,-97114.1782228551,0,0,292107.91562667,375320.45469555,11531.9678610672,0,-154726.440971227,0,4423.19480712747,0,0,1566.10713409242,3203.32630577445,0,1718.50605826288,39931.3420653178,106224.941920644,109000.224361098,0,-644396.65279371,-11641.2508487469,45909.9031536786,0,32266.8355745828,0,0,0,0,0,0,469646.027468338,20653.7501328876,32850.1141053322,188470.681398593,0,0,0,63482.2988884994,0,0,0,57305.7351016687,487182.444497441,509117.683525804,0,0,911718.718917891,0,473687.674778235,0,0,0,109041.911202562,58.8175322433117,0,,2020-05-31,7384351.94892925,8451090.36,,2020-05-31,fy_20,681700.711149108,469646.027468338,3918235.6321688,53503.8642382198,188470.681398593,487182.444497441,138477.264403826,911718.718917891,4423.19480712747,0,57305.7351016687,473687.674778235
fy_20,2020-06-07,5707283.17043267,0,41489.7967123677,67517.2189588317,0,0,602899.679723134,861705.470355558,11599.3848643258,0,42.5796852617532,0,5141.76411230537,0,0,1546.8824427531,0.074999256929986,11861.4318481298,2886.94509698836,59302.321838371,155415.741461905,178285.263642263,0,909.267525692718,2.06645652203354,47106.2998323493,0,26554.7004210598,0,0,0,0,0,0,672812.897170904,46100.2632271001,81426.7964816964,468062.67807752,0,0,0,0,0,0,0,81658.5377311086,716100.340464313,509117.683525807,0,0,1301218.18428161,0,696636.604162601,0,0,33775.761832042,155380.661366777,335.959496207797,0,,2020-06-07,12544176.4282274,13196123.46,,2020-06-07,fy_20,664834.304388791,672812.897170904,5707283.17043267,127527.059708796,468062.67807752,716100.340464313,2069125.12586477,1301218.18428161,5141.76411230537,33775.761832042,81658.5377311086,696636.604162601
fy_20,2020-06-14,5362856.77044207,0,47629.7646690682,-2833.29525221128,0,0,301907.136978036,483054.433372837,3518.09490374844,0,-4.21913246277077,23664.4299632086,3705.75141864949,131.26492988919,0,293.946930227561,0,220777.264951006,2712.1598068808,54069.9845499273,147153.054127835,179413.012274387,0,-108.156810460497,-0.0819022165960754,12401.2957641335,0,21253.6890696872,0,0,0,0,0,0,633046.320362887,40332.0194824491,69709.6175012076,344506.264236012,0,0,0,0,0,0,0,76832.1134363767,715471.996162496,509117.683525801,0,0,1133676.66319053,0,654926.778234729,0,0,31779.4469088427,146196.89418469,20875.090037711,0,,2020-06-14,11238067.188318,11116990.31,,2020-06-14,fy_20,676189.667748203,633046.320362887,5362856.77044207,110041.636983657,344506.264236012,715471.996162496,1471369.34923031,1133676.66319053,27370.1813818581,31779.4469088427,76832.1134363767,654926.778234729
fy_20,2020-06-21,5026218.74267544,0,28401.3858019261,-6347.77353690579,0,0,211379.825201511,414894.013941479,2515.51892197683,0,-2.92482126577482,0,3784.79995474008,467.169019232407,0,10998.0561066892,0,10147.6266275029,2469.82331588783,49424.5037347964,131380.419481523,161042.62645636,36720.8709624622,-89.9550791534481,49218.3673778816,91480.7814788777,0,15830.4170986639,0,0,0,0,0,0,559454.907370936,34194.7143984456,58199.8977731102,252640.666664003,0,0,0,0,0,0,0,71696.8868972626,687350.639157538,509117.683525804,0,0,970532.679126848,0,615761.841217255,0,0,0,136425.535082679,12907.8853197881,0,,2020-06-21,10148217.6312533,9547107.90000001,,2020-06-21,fy_20,658451.103928271,559454.907370936,5026218.74267544,92394.6121715558,252640.666664003,687350.639157538,1209930.75208944,970532.679126848,3784.79995474008,0,71696.8868972626,615761.841217255
fy_20,2020-06-28,4909426.4264046,0,27010.7927727348,-855.493685189089,0,0,264317.950344231,519041.512644087,2316.91064325773,0,-0.374140807002796,0,5720.03765570146,210.416898046097,0,12234.5284156458,0,9892.89648810844,2407.82473627424,50119.6848610956,131031.455182138,167697.323095456,139546.359522267,-13.8104346726997,43784.0679406433,146458.109617558,0,4931.7492067038,0,0,0,0,0,0,494142.469687611,32229.6063276224,55942.3993640851,194695.427646845,0,0,0,0,0,0,0,70052.6350669568,681270.91283452,509117.683525805,0,0,912563.303759446,0,630171.62628894,0,0,0,133296.836676546,2746.22967760442,0,,2020-06-28,10151507.4990239,9920555.11000001,,2020-06-28,fy_20,645160.749879956,494142.469687611,4909426.4264046,88172.0056917075,194695.427646845,681270.91283452,1520131.90410758,912563.303759446,5720.03765570146,0,70052.6350669568,630171.62628894
fy_20,2020-07-05,4135116.30653549,0,18657.0943942626,-4106.80947567177,0,0,157183.94118307,508148.930425117,13756.2637575136,1339084.22383796,-0.761358726540919,37444.1034146701,5078.07150958498,294.875670571811,0,10072.5366498309,0,8856.15461244877,2155.49290036066,44547.7532500674,116823.071021911,157676.901956417,130194.910544001,-33.7158185567634,-1025.72824072984,225084.676940589,0,78281.7006827012,0,0,0,0,0,0,409082.164030198,14627.510277271,87470.8492069819,133466.76255758,0,0,0,0,0,0,0,60710.1183292516,624332.824095277,509117.683525804,0,0,777948.269547721,0,533109.571779426,0,0,0,115519.80478412,381.701058053529,0,,2020-07-05,10249057.2535846,9463500.91000001,,2020-07-05,fy_20,625019.189367978,409082.164030198,4135116.30653549,102098.359484253,133466.76255758,624332.824095277,2805651.51293313,777948.269547721,42522.174924255,0,60710.1183292516,533109.571779426
fy_20,2020-07-12,3906822.62362633,0,24886.0306321439,-1142.78151064038,0,0,55596.6377022146,550388.578125245,46459.106744905,522826.024668718,-0.151670258142134,35710.7085924775,3864.21327130729,550.883945310534,0,13009.2246189109,0,0,2054.9588619454,41269.8793314487,115341.389763502,147528.118343747,116085.996130987,-8.0599352200654,30063.9070833054,223352.826382796,0,136516.226161108,0,0,0,0,0,0,391651.790554198,12480.6453156186,79409.5663005055,101306.70528969,0,0,0,0,0,0,0,58123.3518326979,573325.059402433,509117.683525803,0,0,709202.35983818,0,551557.573975302,0,0,0,110597.680286135,947.968026294839,0,,2020-07-12,9068896.72521714,10157561.83,,2020-07-12,fy_20,620663.331838233,391651.790554198,3906822.62362633,91890.2116161242,101306.70528969,573325.059402433,2024778.79538017,709202.35983818,39574.9218637848,0,58123.3518326979,551557.573975302
fy_20,2020-07-19,4579164.73984015,0,22365.3953553132,2705.76759286191,0,0,68171.8827122423,817698.417017608,56485.0223882375,652345.08938687,0.239903395652785,41227.7765647826,3954.73165346191,2289.8400973872,0,8149.73909508778,0,0,2372.997698567,51926.2226063227,135668.780638054,217363.42564948,147695.694630352,15.2974348892201,62046.5084170782,255081.605563635,0,154988.49392735,0,0,0,0,0,0,457377.701522778,20401.4719856794,56094.1743156354,93676.8569419373,0,0,0,0,0,0,0,67667.1887395861,676896.668612015,509117.683525807,0,0,820339.270271637,0,664687.177037957,0,0,0,128757.786158371,7994.38362268764,0,,2020-07-19,10784728.0309072,10168257.95,,2020-07-19,fy_20,645869.853306866,457377.701522778,4579164.73984015,76495.6463013149,93676.8569419373,676896.668612015,2657370.42011473,820339.270271637,45182.5082182445,0,67667.1887395861,664687.177037957
fy_20,2020-07-26,4415153.07223268,0,11090.4713837575,-555.040359407461,0,0,203.063596935594,617049.650709643,50312.2553358951,609100.539087846,-0.035935335856925,34028.3326957481,5692.33740897428,485.904244863557,0,11550.6563900229,0,9358.33891927735,2277.71916620766,51782.8434270779,132838.200191109,198891.873948355,130861.963877045,-2.74979192872541,-312.655779517734,236417.159213241,0,108029.776770441,0,0,0,0,0,0,461653.104618425,19720.1343396698,48987.7628181952,73608.4645229904,0,0,0,0,0,0,0,66846.242184018,631645.982452397,509117.683525809,0,0,801887.956683217,0,656325.826457673,0,0,0,127195.681052216,5629.42209613474,0,,2020-07-26,10026871.9374837,9699183.89000002,,2020-07-26,fy_20,641942.786674159,461653.104618425,4415153.07223268,68707.8971578651,73608.4645229904,631645.982452397,2169379.93439553,801887.956683217,39720.6701047224,0,66846.242184018,656325.826457673
fy_20,2020-08-02,4588722.69204476,0,8667.89847634027,227.421691643411,0,0,71056.0508714654,671048.433387738,28554.4373722614,651552.07511087,0.0102479119745614,30919.3062828859,3647.98752175684,0,0,13955.2607431548,0,0,2332.06154166004,53406.2952038533,135405.227216292,197366.507348742,117538.272004928,0.940963160936597,41059.0628436346,204572.349726101,0,129900.946660156,0,0,0,0,0,0,479046.207774892,18135.4626553956,48578.7243046112,59731.395429311,0,0,0,0,0,0,0,68116.6465133738,634312.280023062,509117.683525801,0,0,789571.88053809,0,709210.149001304,0,0,0,129613.018790353,957.458195346247,0,,2020-08-02,10396324.1440109,10071960.08,,2020-08-02,fy_20,639688.160511501,479046.207774892,4588722.69204476,66714.1869600068,59731.395429311,634312.280023062,2326643.25140991,789571.88053809,34567.2938046427,0,68116.6465133738,709210.149001304
fy_20,2020-08-09,4637262.29057342,0,37288.7558424405,434031.463729136,0,0,605486.95336832,635291.273464046,1923.45936075295,595049.385268091,0.00606326800018747,41581.8801585785,5132.60929447248,40.6164409103209,0,12490.4533195075,0,0,2396.36607571723,55940.4114552523,139065.526345664,188060.354383156,125989.610128814,0.668085362426126,53273.6874198366,234362.44409484,0,136216.566842128,0,0,0,0,0,0,480726.3733289,18308.553293831,46688.7762354886,47777.3739335446,0,0,0,0,0,0,0,68355.5529931015,617911.735497333,509117.683525805,0,0,761567.957687578,0,763887.052828781,0,0,0,130067.612368151,2709.56257557548,0,,2020-08-09,11388003.0159818,10780618,,2020-08-09,fy_20,641894.858469531,480726.3733289,4637262.29057342,64997.3295293197,47777.3739335446,617911.735497333,3256908.00168724,761567.957687578,46714.489453051,0,68355.5529931015,763887.052828781
fy_20,2020-08-16,4550417.71785831,0,46481.6281169765,108035.99958092,0,0,479693.750225176,664960.506791246,4159.56598299242,648009.559257863,-0.00130673559289834,28129.5044040425,3212.18292241839,524.976445987983,0,11059.7728193223,0,9731.9349137876,2368.64841812449,52086.6961763895,137927.368052633,173059.26475588,70918.9288254523,-0.172787316892968,56674.0344898974,234478.041889368,0,139109.879026736,0,0,0,0,0,0,477798.818260458,18006.9566001941,42745.7888649098,37878.0867834072,0,0,0,0,0,0,0,67939.2774219587,623385.44937657,509117.683525804,0,0,772253.48720037,0,746272.515101288,0,0,0,129275.519154726,3513.85527796715,0,,2020-08-16,10849227.2244271,10538967.82,,2020-08-16,fy_20,641907.057958497,477798.818260458,4550417.71785831,60752.745465104,37878.0867834072,623385.44937657,2839280.3816747,772253.48720037,31341.6873264609,0,67939.2774219587,746272.515101288
fy_20,2020-08-23,4198808.67537224,0,35683.1078318821,50769.7491866777,0,0,294239.552607781,480930.745504401,9706.78331042608,468884.144794318,-0.00600156680813759,0,3427.23882833198,213.614862931431,0,8838.02831261949,0,8685.87436652858,1887.52732018174,41222.34462745,122598.193097947,152791.204783276,46897.0193902026,-0.952263488790725,59843.1777839813,207417.67248381,0,135844.388212219,0,0,0,0,0,0,423245.190342863,13050.8104360654,30719.2667341189,27187.6856257925,0,0,0,0,0,0,0,61098.6103368524,585746.057940436,509117.683525807,0,0,702644.264783888,0,587045.102636172,0,0,0,0,5413.64305047915,0,,2020-08-23,9273956.39982463,9006841.68999999,,2020-08-23,fy_20,514531.326576286,423245.190342863,4198808.67537224,43770.0771701844,27187.6856257925,585746.057940436,2126452.17021158,702644.264783888,3427.23882833198,0,61098.6103368524,587045.102636172
fy_20,2020-08-30,3943846.32495384,0,83019.7300200343,60307.104037177,0,131080.743649245,253238.076513031,532481.93661607,15423.5862401455,466481.510341349,-0.00176790696937061,4666.59850647245,3248.38376061265,5715.32293789118,0,2600.75805279117,1551.25919853845,0,532.791970516685,31514.9198367046,113149.128216317,188322.699125417,7684.09770869971,-0.336611885800634,-672.915433598133,68819.3753921595,0,60234.9352795472,0,0,0,0,0,0,391697.911575879,10639.95223751,27280.3106066591,20527.1551052928,0,0,0,0,0,0,0,57771.0494095572,537972.550705449,509117.683525804,0,0,650438.390803386,0,488554.458666748,0,0,0,0,5918.70400527237,0,,2020-08-30,8673164.19518473,8956007.04999999,,2020-08-30,fy_20,515036.387531076,391697.911575879,3943846.32495384,37920.2628441691,20527.1551052928,537972.550705449,2021484.72132224,650438.390803386,7914.98226708509,0,57771.0494095572,488554.458666748
fy_21,2020-09-06,4088057.93617051,0,37816.7246691396,59604.6144316815,0,0,229474.045859924,611446.045920057,0.045907521321982,580034.559344195,0.000417139971987512,16541.4825117015,6051.46645052312,7981.22518709294,0,2159.16101684016,2941.06857839025,0,0,30183.2760823976,115881.760968802,212289.069248985,0,0.0953093046660047,103.204842065309,67978.0373419655,0,81039.2554744905,0,0,0,0,177075.040759492,0,406048.133113598,16505.4700421066,35639.0320293452,17103.5788701924,0,0,0,0,0,0,0,60259.8508960622,552921.898137018,509117.683525806,0,0,651875.418464916,0,476300.408886693,0,0,0,0,10425.0415728896,94.2176780952849,,2020-09-06,9062948.84970894,9103140.74,,2020-09-06,fy_21,696711.983536282,406048.133113598,4088057.93617051,52144.5020714517,17103.5788701924,552921.898137018,2038932.19059999,651875.418464916,22592.9489622246,0,60259.8508960622,476300.408886693
fy_21,2020-09-13,3690032.46350956,0,27432.562322662,2984.16790403682,0,0,60825.3034942707,361291.765855135,0.019786115351517,324760.512011359,-0.000827424085765863,0,793.219415792749,4875.0473813775,0,1662.83095261188,1830.08355712599,0,0,10288.86154894,99048.742001918,128466.800101405,0,-0.226863352615871,-80.4890161502447,66068.6087262982,0,75861.7117695509,0,0,0,0,0,0,366585.013389553,10877.0533741317,20632.0995795599,12338.2840949295,0,0,0,0,0,0,0,54403.2996240998,491787.950145053,509117.683525804,0,0,587043.879741145,0,375718.633386061,0,0,0,0,964.349559299234,0,,2020-09-13,7285610.23005087,8052127.66,,2020-09-13,fy_21,510082.033085103,366585.013389553,3690032.46350956,31509.1529536916,12338.2840949295,491787.950145053,1165316.30070588,587043.879741145,793.219415792749,0,54403.2996240998,375718.633386061
fy_21,2020-09-20,3502445.93259241,0,32511.1674698907,12613.7757122291,0,0,48575.8243666789,446833.046675463,962.735187258843,378831.697832039,-0.0000583360191767556,12707.5272252578,838.863744758961,5322.55302879404,0.0538069385764507,1568.04911693965,5712.38718449113,0,0,9790.7302866438,94997.2249667665,93055.8545408114,0,854560.437517463,-2.27092570862921,86537.3768475696,0,71948.9036394154,0,0,0,0,0,0,356086.196915424,8448.56303350696,20194.6980672847,9403.15870809774,0,0,0,0,0,0,0,51876.3761512414,490192.17101115,509117.683525806,0,0,563362.222264005,0,337827.830732395,0,0,0,0,6972.30845741886,0,,2020-09-20,8013293.07962411,7487138.17,,2020-09-20,fy_21,516089.991983225,356086.196915424,3502445.93259241,28643.2611007917,9403.15870809774,490192.17101115,2143819.54719535,563362.222264005,13546.3909700168,0,51876.3761512414,337827.830732395
fy_21,2020-09-27,3604550.85272476,0,15079.6671976405,10448.0193381388,0,115927.30041309,25116.3806909976,496400.195489407,6576.9432189494,488882.825696194,0.0000353902824081261,20836.0381097095,564.156738002517,3503.21057541022,0.277325220444177,2989.91545335837,23717.9530612988,0,0,23340.2779802932,96651.1876965797,147058.429810135,0,96036.2336145565,0.550273894437929,100550.963267942,0,82798.4488884034,0,0,0,0,0,0,384045.575187612,10142.6897477203,22108.1656563005,7772.20012031192,0,0,0,0,0,0,0,53639.170298918,477618.159465558,509117.683525806,0,0,592125.527548168,0,316441.078191851,0,0,0,0,14.2197306774593,34.6403273936548,,2020-09-27,7734088.93739969,7804216.15,,2020-09-27,fy_21,509166.543583877,384045.575187612,3604550.85272476,32250.8554040209,7772.20012031192,477618.159465558,1735078.7800269,592125.527548168,21400.194847712,0,53639.170298918,316441.078191851
fy_21,2020-10-04,3584253.42594653,0,37223.2392489641,1839.51357681461,0,0,3028.39804962021,449262.850579483,5262.51576832248,452090.453263262,-0.0000101988587247752,29498.1054667268,84.3852023752511,2099.03835719939,23507.4266346881,2793.8716320892,21558.7556721711,16745.4713105582,0,21991.4318989551,96294.7923458399,169209.748696396,0,18900.9344743451,29650.2180187226,30886.6483088992,0,99605.6703855596,0,0,0,0,0,0,389306.197882213,14047.948058932,21001.9563154464,6152.78128683343,0,0,0,0,0,0,0,53111.0979083818,494578.393582239,509117.683525804,0,0,574972.871530084,0,314367.007979152,0,0,0,0,232.884470826093,438.608743601976,,2020-10-04,7473114.32611083,7935368.34000001,,2020-10-04,fy_21,509789.176740232,389306.197882213,3584253.42594653,35049.9043743784,6152.78128683343,494578.393582239,1481950.97821169,574972.871530084,29582.4906691021,0,53111.0979083818,314367.007979152
fy_21,2020-10-11,3692929.84658211,0,56548.7290693011,3426.18725865817,0,118556.056082534,212754.274568888,504381.356141353,16616.5485502451,438221.656332419,0.0000124530332914599,0,726.564465425342,4297.59495340243,19488.0472134065,2344.0158254974,18025.6962223469,55856.2728431762,0,21740.5812729942,99764.1246467926,182645.283734498,0,15156.0014010966,21545.0862157621,29294.6124297047,0,100898.553528891,0,0,0,0,0,0,394587.055963841,15057.4228065485,21244.0025090915,4986.55336887681,0,0,0,0,0,0,0,53831.5389702999,553594.650704689,509117.683525806,0,0,572641.630995067,0,315787.589319718,0,0,11084.6621868947,0,424.90920977322,11.3456646311681,,2020-10-11,8067586.1345762,8045177.52,,2020-10-11,fy_21,509553.93840021,394587.055963841,3692929.84658211,36301.42531564,4986.55336887681,553594.650704689,1921560.67830342,572641.630995067,726.564465425342,11084.6621868947,53831.5389702999,315787.589319718
fy_21,2020-10-18,3599289.1892561,0,39912.061148848,-187.419655740472,0,0,193751.233920816,461462.299344846,13034.0162625444,488999.248593725,-0.00000242882336534979,33354.1738681101,1269.17160232717,5384.43610516199,16141.6866647245,2204.18461938907,15262.7286882842,75175.6599730072,0,21690.3604270359,97695.2131719884,188049.769913505,0,-910.750756638823,46701.0837444778,50454.6400816968,0,97585.1639456921,0,0,0,0,0,0,395435.922020459,15219.6897781318,22875.5537467228,3996.26005686762,0,0,0,0,0,0,0,53947.3455217739,554785.586142145,509117.683525803,0,0,586464.031708377,0,304279.303719044,0,0,11108.5083656715,0,1200.07338263247,925.618822776536,,2020-10-18,7905673.72770788,7690282.58999999,,2020-10-18,fy_21,511243.375731212,395435.922020459,3599289.1892561,38095.2435248546,3996.26005686762,554785.586142145,1812405.61619093,586464.031708377,34623.3454704372,11108.5083656715,53947.3455217739,304279.303719044
fy_21,2020-10-25,3393095.08905037,0,35061.9364017268,-1804.47992271005,0,0,152842.68603422,395246.188851043,13608.2069126014,399944.188638348,-0.00000541322972032204,0,1700.36870845762,10164.6623006007,13188.7118086746,1423.44080866401,43022.4780165872,70199.1483573749,0,21070.2297501608,89981.7880133238,176165.078028977,0,-5616.42227592217,-507.929972387439,49192.7042185731,0,86371.7646388426,0,0,0,0,0,0,375438.818343681,11397.0967685956,17296.7930192608,3034.38580204638,0,0,0,0,0,0,0,51219.2406597425,491033.562657821,509117.683525805,0,0,572854.391208301,0,256476.551969046,0,0,10546.7536511587,0,934.874532272386,993.50400402366,,2020-10-25,7244693.49450386,7154287.38000001,,2020-10-25,fy_21,511046.062062101,375438.818343681,3393095.08905037,28693.8897878564,3034.38580204638,491033.562657821,1549554.38060329,572854.391208301,1700.36870845762,10546.7536511587,51219.2406597425,256476.551969046
fy_21,2020-11-01,3403598.58577854,0,34244.1382776193,6.50418802654895,0,0,155435.821853815,428955.92708181,14311.6275591748,442600.327115885,-0.0000000687455350386387,0,2019.52003256544,2119.92844640721,16752.2835680758,0,68223.7855458276,70051.1720541974,0,23543.4306246935,90071.5829760833,185317.469592291,0,-80.4889089352,-3.45867901210772,62244.5192595213,0,57103.6185025581,0,0,0,0,0,0,379425.274727297,9921.47856326862,18101.0308904133,2452.66985939763,0,0,0,0,0,0,0,51763.0929704672,433169.030985929,509117.683525805,0,0,585381.163833756,0,260102.923547316,0,0,32255.6389406698,0,0,642.462156310285,,2020-11-01,7338848.7448697,7786527.80000001,,2020-11-01,fy_21,509760.145682115,379425.274727297,3403598.58577854,28022.5094536819,2452.66985939763,433169.030985929,1650898.18905797,585381.163833756,2019.52003256544,32255.6389406698,51763.0929704672,260102.923547316
fy_21,2020-11-08,3687070.75649046,0,55743.8916095865,1736.2387188502,0,122708.48300879,65210.4986075286,569467.930486203,16901.7719753012,536621.583666632,0.00000242435280888684,0,1064.68448261879,3500.43963862472,20308.8416705906,2540.7021654411,69468.6244959535,71229.3925499253,0,28506.8160342102,104877.017336772,233038.863644028,46268.9492798546,3759.78114650877,76485.6622576597,94726.9595520315,0,109296.518406163,0,0,0,0,0,0,405217.442441705,13944.5009450986,26062.6638396911,2095.09618636966,0,0,0,0,0,0,0,55281.7894417824,568508.786888639,509117.683525806,0,0,628458.087134532,0,352034.031568831,0,0,34448.2784528664,0,147.658367852134,4262.52254711664,,2020-11-08,8520112.94856644,8396877.63,,2020-11-08,fy_21,513527.864440775,405217.442441705,3687070.75649046,40007.1647847897,2095.09618636966,568508.786888639,2232398.96625308,628458.087134532,1064.68448261879,34448.2784528664,55281.7894417824,352034.031568831
fy_21,2020-11-15,3556207.97219269,0,44372.3343361904,-341.25347902304,0,0,244566.478103798,467495.707653656,12642.0289876347,371609.930050129,-0.000000349003366437645,0,595.538320787812,462.07942106661,16368.4272470858,2829.40608431445,60560.4126525058,85410.8074638539,0,27624.4844721304,102592.555671311,247173.537449331,41940.5508441884,-653.49390487705,56468.3792804314,52821.7884747146,0,108356.129149947,0,0,0,0,0,0,387265.55769227,11144.3937597429,22616.026700788,1601.56681276233,0,0,0,0,0,0,0,52832.7035711904,603850.106144489,509117.683525807,0,0,618708.458686893,15024.3248382804,320909.576688445,0,0,32922.155784316,0,0,794.281281922821,,2020-11-15,8075890.63595842,7870395.82,,2020-11-15,fy_21,524936.28964601,387265.55769227,3556207.97219269,33760.4204605309,1601.56681276233,603850.106144489,1942300.28995804,618708.458686893,595.538320787812,32922.155784316,52832.7035711904,320909.576688445
fy_21,2020-11-22,3589369.6476731,0,40428.122369972,272.538933836831,0,0,273979.119534437,542418.89054551,9640.73306274558,558939.554343333,0.00000019518491777243,11697.8101677545,138.997814421295,2.16388528283253,16534.4846630034,1678.55137929394,56057.0297182846,220030.218733112,0,29860.1563886813,106095.685595817,265433.099271442,35559.4272442466,432.70351303323,1079.86810862461,66192.6972759475,0,122363.735040454,22396.7988465665,0,0,0,0,0,370343.436758942,11128.2964353237,23642.2509560458,1280.74768310341,0,0,0,0,0,0,0,52818.6242066586,611395.405377794,509117.683525801,0,0,629647.174643529,0,353800.080780833,0,0,10876.08895652,100503.792864115,4477.01479627349,2848.73989731954,,2020-11-22,8652481.37099136,8030912.76999999,,2020-11-22,fy_21,639344.029930076,370343.436758942,3589369.6476731,34770.5473913695,1280.74768310341,611395.405377794,2346998.77960725,629647.174643529,11836.8079821758,10876.08895652,52818.6242066586,353800.080780833
fy_21,2020-11-29,2942305.31655224,0,36395.9885673977,-1057.05853708677,0,0,153799.474962654,263849.60268253,10530.6702312945,255552.691443416,-0.000000554297434857903,19150.2184121843,55.662632526193,321.811999594059,6815.60392095422,0,54074.9296431958,108689.221402371,0,20539.6777557853,83897.577263972,207349.507685165,5914.55956032262,-1455.14902276789,-619.784463491205,47449.7707245654,0,77585.277792309,0,2348.50866404702,0,0,0,0,289833.79241937,1166.90339425216,2629.19293506633,855.499075566403,0,0,0,0,0,0,0,44105.9909632272,428936.451801829,509117.683525804,1573.16189898705,0,538147.771387155,0,285826.607305405,0,0,9082.0366572715,0,85.0201055445459,496.318447371355,,2020-11-29,6405350.50978947,7263482.86,,2020-11-29,fy_21,513620.692641754,289833.79241937,2942305.31655224,3796.09632931849,855.499075566403,428936.451801829,1329634.37361163,538147.771387155,19205.8810447105,9082.0366572715,44105.9909632272,285826.607305405
fy_21,2020-12-06,3644058.67727464,0,48736.8974564362,495.12610705888,0,0,329600.908454095,549808.006777229,4145.27763078458,510737.049452226,0.000000193131477204796,3215.43946749027,629.147643455885,8538.02294955712,10547.4738025838,0,11256.7596814206,82060.8623051397,0,23371.4066148489,96425.0983365591,230411.682217754,4066.94612529327,583.137534490858,83.2307833817039,41296.56631848,0,32572.6606095768,0,0,0,0,0,0,338434.867783129,7563.98972452368,18738.9089423575,814.547250558551,0,0,0,0,0,0,0,52497.6523185909,453326.483117336,509117.683525804,0,0,654339.989093906,0,321886.307157246,0,0,10809.9963829325,0,3163.71581301184,5166.54736131082,,2020-12-06,8008501.0660134,7429721.05,,2020-12-06,fy_21,517447.946700127,338434.867783129,3644058.67727464,26302.8986668812,814.547250558551,453326.483117336,1984737.11315711,654339.989093906,3844.58711094616,10809.9963829325,52497.6523185909,321886.307157246
